song_id,artist,title,dominant_emotion,dominant_sentiment,emotion_distribution,sentiment_distribution
6301738,JiMMY BRiCKZ,SUBSTANCE,anger,negative,"{'anger': 0.4408570755524115, 'disgust': 0.4339073654619275, 'anticipation': 0.014535238089394555, 'fear': 0.038355890890657864, 'sadness': 0.04080715062396062, 'trust': 0.022112853823631637, 'joy': 0.006565954103000496, 'surprise': 0.002858471455015747}","{'negative': 0.8809904431207252, 'positive': 0.11900955687927489}"
1434474,The Nits,New Flat,sadness,negative,"{'anger': 0.04022781554196552, 'sadness': 0.8467328647064404, 'anticipation': 0.04558245434726341, 'fear': 0.06745686540433068}","{'negative': 0.9701264622443104, 'positive': 0.029873537755689534}"
2964841,Leif Vollebekk,1921,surprise,negative,{'surprise': 1.0},"{'negative': 0.8422973606651339, 'positive': 0.15770263933486606}"
33022,Dionne Warwick,What the World Needs Now is Love,joy,positive,"{'anticipation': 0.09900253189142243, 'joy': 0.5647006599082, 'trust': 0.166438425545743, 'anger': 0.016656087704885282, 'fear': 0.019477846985629873, 'surprise': 0.07135885079334507, 'disgust': 0.04866267254514813, 'sadness': 0.013702924625626337}","{'positive': 0.9396846982076884, 'negative': 0.06031530179231146}"
5555220,Fia Forsstrm,Light Codes,trust,positive,"{'anticipation': 0.12644135289185185, 'joy': 0.17302217587388194, 'trust': 0.5212199693934058, 'sadness': 0.02852109921842304, 'anger': 0.02953141501956084, 'disgust': 0.02953141501956084, 'fear': 0.02953141501956084, 'surprise': 0.06220115756375507}","{'positive': 0.964356645501522, 'negative': 0.03564335449847806}"
4764392,Youth as Gold,Wings,fear,negative,"{'fear': 0.3855753873988746, 'trust': 0.0835454941637534, 'anticipation': 0.016017232179450214, 'joy': 0.016017232179450214, 'surprise': 0.016017232179450214, 'disgust': 0.16791993270788588, 'anger': 0.23260447306438933, 'sadness': 0.08230301612674623}","{'negative': 0.7016709725099198, 'positive': 0.2983290274900803}"
7091613,Genius English Translations,THE BOYZ - Giddy Up English Translation,anticipation,positive,"{'anticipation': 0.2780166461048035, 'joy': 0.11126079076158608, 'trust': 0.2025487630144617, 'anger': 0.07383039718853468, 'surprise': 0.20744640986368323, 'sadness': 0.06639933788110072, 'fear': 0.054354855875736935, 'disgust': 0.006142799310093269}","{'positive': 0.642871273258339, 'negative': 0.357128726741661}"
5393178,Lukas Nelson & Promise Of The Real,Speak the Truth Alternate Mix,trust,positive,"{'anticipation': 0.048425162150733274, 'trust': 0.810515133079203, 'fear': 0.053524501760938634, 'joy': 0.02481658548151126, 'sadness': 0.015317657857179198, 'anger': 0.025893582035488697, 'disgust': 0.004367573824686298, 'surprise': 0.017139803810259546}","{'negative': 0.04216484872643416, 'positive': 0.9578351512735659}"
4222942,Todd Snider,The Blues on the Banjo,trust,positive,"{'anger': 0.1229403941947283, 'fear': 0.13365729032942275, 'sadness': 0.10131222219824916, 'anticipation': 0.1680752090910148, 'surprise': 0.1364478366628753, 'trust': 0.18514223391917134, 'joy': 0.13747803952071805, 'disgust': 0.014946774083820375}","{'negative': 0.4933614085927759, 'positive': 0.5066385914072241}"
7714999,Echorift,59 Below,sadness,negative,"{'fear': 0.04491988683457205, 'sadness': 0.2079055085262133, 'anger': 0.13600361750604759, 'anticipation': 0.20548388086185151, 'disgust': 0.06410172648588192, 'joy': 0.11476968950186221, 'surprise': 0.1120460007817091, 'trust': 0.11476968950186221}","{'negative': 0.5064315387098495, 'positive': 0.4935684612901504}"
5289938,Relive Reactions,Dependency,trust,negative,"{'trust': 0.475717394929028, 'anticipation': 0.17476086835699067, 'joy': 0.17476086835699067, 'surprise': 0.17476086835699067}","{'negative': 0.8782395445409612, 'positive': 0.12176045545903875}"
1137821,Talk Talk,Another Word,trust,positive,"{'anger': 0.09603037269621904, 'disgust': 0.021904882896196125, 'fear': 0.05548589480550239, 'sadness': 0.021904882896196125, 'joy': 0.02024825376767015, 'trust': 0.7822137233862052, 'anticipation': 0.002211989552011002}","{'negative': 0.10135210244462872, 'positive': 0.8986478975553713}"
5498626,The Kid LAROI,Better Than I Was,trust,positive,"{'anticipation': 0.08371260634309363, 'trust': 0.3725958793777361, 'sadness': 0.1645746221401882, 'anger': 0.11295180353757407, 'disgust': 0.11295180353757407, 'joy': 0.1532132850638339}","{'positive': 0.7706637740850558, 'negative': 0.22933622591494418}"
6287858,DeadGone,Break The Silence,surprise,negative,"{'joy': 0.09107201221369114, 'surprise': 0.3531213637430404, 'trust': 0.07302369823251413, 'fear': 0.13195123105420303, 'sadness': 0.06485372429531537, 'anticipation': 0.06810348965638101, 'anger': 0.10994073918284959, 'disgust': 0.1079337416220052}","{'positive': 0.4815386987183597, 'negative': 0.5184613012816404}"
3380953,Toto,Alone,sadness,negative,"{'anticipation': 0.031743754087828535, 'anger': 0.07501861456691782, 'sadness': 0.8606147630208036, 'joy': 0.03262286832445005}","{'negative': 0.702083120942252, 'positive': 0.29791687905774805}"
5263184,Genius English Translations,吳青峰 Wu Qing Feng - 綫的記憶 StoryLines English Translation,fear,negative,"{'fear': 0.4283103115854778, 'anger': 0.2141551557927389, 'sadness': 0.2141551557927389, 'anticipation': 0.07168968841452227, 'trust': 0.07168968841452227}","{'negative': 0.8060327682420259, 'positive': 0.19396723175797412}"
3948453,Vista of DD,Doppler,anger,negative,"{'anger': 0.299309409748428, 'disgust': 0.24911220438178971, 'fear': 0.12667933703940773, 'sadness': 0.11143286951356507, 'surprise': 0.0683626414720779, 'anticipation': 0.04691025636143232, 'joy': 0.042664530806862215, 'trust': 0.0555287506764371}","{'negative': 0.8208958016587059, 'positive': 0.17910419834129415}"
2466200,Original Broadway Cast of Once,If You Want Me,anger,positive,"{'trust': 0.10610600242686394, 'anticipation': 0.09419450666585269, 'anger': 0.20730993845647414, 'disgust': 0.20730993845647414, 'fear': 0.08006887912003682, 'sadness': 0.12697954167384054, 'joy': 0.17803119320045774}","{'positive': 0.5203954240721916, 'negative': 0.47960457592780836}"
6258836,Just AmazN,Numero Uno,trust,negative,"{'anger': 0.09729634602977456, 'disgust': 0.2256269661315428, 'fear': 0.11318701380398202, 'sadness': 0.08140567825556709, 'anticipation': 0.07237072658642979, 'joy': 0.10029245248083454, 'surprise': 0.05169869782310592, 'trust': 0.25812211888876335}","{'negative': 0.5095958817502577, 'positive': 0.4904041182497421}"
6418609,Esipram,Become coal,joy,negative,"{'anger': 0.1900358545127963, 'disgust': 0.1900358545127963, 'anticipation': 0.10120892465814357, 'joy': 0.20875522082906017, 'surprise': 0.10120892465814357, 'trust': 0.20875522082906017}","{'negative': 0.6183673252607292, 'positive': 0.3816326747392708}"
6618090,Faster Pussycat,Shut Up  Fuck,fear,negative,"{'joy': 0.20604445506821334, 'disgust': 0.06431746863680901, 'sadness': 0.2700565520610543, 'anticipation': 0.02366733431209439, 'fear': 0.3225482500325072, 'trust': 0.02366733431209439, 'anger': 0.0896986055772274}","{'positive': 0.393969005961183, 'negative': 0.6060309940388169}"
3143629,Cage,Intro,sadness,negative,"{'sadness': 0.24451463258943912, 'anger': 0.07405470376921171, 'fear': 0.07405470376921171, 'surprise': 0.21157076311834988, 'disgust': 0.04025769268517049, 'anticipation': 0.17777375203430862, 'joy': 0.17777375203430862}","{'negative': 0.5790228703716247, 'positive': 0.4209771296283752}"
3632186,Luke Rainsford,What I Cant Believe,fear,negative,"{'anger': 0.14984857731713883, 'anticipation': 0.12149400211407134, 'joy': 0.09693883621355373, 'surprise': 0.09461168460135802, 'trust': 0.12926536298917288, 'disgust': 0.09622189635560748, 'fear': 0.15971106679631009, 'sadness': 0.15190857361278787}","{'positive': 0.3972045770245646, 'negative': 0.6027954229754354}"
2880248,NABILakaCT,Right Now,fear,negative,"{'joy': 0.057754209223691226, 'anger': 0.06240078713761007, 'disgust': 0.06240078713761007, 'fear': 0.3711743705469315, 'sadness': 0.3711743705469315, 'trust': 0.02984047784662833, 'anticipation': 0.037610352157567056, 'surprise': 0.007644645403030302}","{'positive': 0.153789081130541, 'negative': 0.846210918869459}"
1316447,Robert Cray,Up And Down,anticipation,positive,"{'anticipation': 0.22656470471229945, 'joy': 0.1465060677045941, 'surprise': 0.1465060677045941, 'trust': 0.1465060677045941, 'sadness': 0.12316508984435169, 'anger': 0.12581213696048021, 'disgust': 0.03832623868774025, 'fear': 0.04661362668134614}","{'positive': 0.5270788398270921, 'negative': 0.4729211601729078}"
7575572,Young T & Bugsey,Blessings,joy,positive,"{'anger': 0.003525397862559716, 'fear': 0.007627550291671102, 'sadness': 0.004696479938704179, 'anticipation': 0.32293270736349977, 'joy': 0.3251793339628891, 'trust': 0.3185863571713976, 'surprise': 0.011589726759997738, 'disgust': 0.005862446649280746}","{'positive': 0.9697150658294083, 'negative': 0.030284934170591752}"
7490711,No Lonesome,Strange How,joy,negative,"{'disgust': 0.13377990328629766, 'anticipation': 0.043354668214579686, 'joy': 0.5106216762105807, 'surprise': 0.043354668214579686, 'trust': 0.043354668214579686, 'fear': 0.11007381258377016, 'anger': 0.05773030163780615, 'sadness': 0.05773030163780615}","{'negative': 0.5004152470192089, 'positive': 0.49958475298079114}"
7714961,Ken Car$on,Give Up,disgust,negative,"{'trust': 0.07514227086065574, 'anger': 0.3023981361967753, 'disgust': 0.33689371569379173, 'fear': 0.12553514887588035, 'sadness': 0.16003072837289684}","{'positive': 0.13215141416503542, 'negative': 0.8678485858349645}"
6514870,Official_JFX,Views,trust,positive,"{'anticipation': 0.17210616178535115, 'trust': 0.172356966014312, 'anger': 0.1453038598645903, 'disgust': 0.12470188707603327, 'fear': 0.09846671116122227, 'joy': 0.09720099659233468, 'sadness': 0.10441363261627387, 'surprise': 0.08544978488988254}","{'negative': 0.27468067242647076, 'positive': 0.7253193275735293}"
3099606,Johnny crown,The Coolest Prince in the Jungle,fear,negative,"{'fear': 0.2919754193242438, 'disgust': 0.1035510996763391, 'anticipation': 0.12931619917737683, 'joy': 0.10214388463676327, 'surprise': 0.0737453464389343, 'trust': 0.12128482235885894, 'sadness': 0.10380886108763529, 'anger': 0.0741743672998484}","{'positive': 0.41878194275901426, 'negative': 0.5812180572409857}"
1195902,Viva Brother,Time Machine,sadness,positive,"{'joy': 0.2508955430027495, 'trust': 0.23585772686872447, 'anger': 0.0497242165046186, 'fear': 0.05433073209928982, 'sadness': 0.2611379211636564, 'surprise': 0.036066451020966915, 'anticipation': 0.07906478700526004, 'disgust': 0.03292262233473433}","{'positive': 0.7186835797118506, 'negative': 0.28131642028814935}"
75837,Drapht,Rapunzel,joy,positive,"{'anticipation': 0.057460562322605775, 'surprise': 0.0836222485046139, 'trust': 0.04713862603590177, 'sadness': 0.05192319150438662, 'joy': 0.603397798206561, 'fear': 0.055453015024567294, 'disgust': 0.054307429895772204, 'anger': 0.04669712850559143}","{'positive': 0.8085329792209266, 'negative': 0.19146702077907338}"
5570138,Teejayx6,Love Of Money,anger,negative,"{'anticipation': 0.09342508431662397, 'anger': 0.2226822205373783, 'disgust': 0.1115650023943727, 'fear': 0.1558129234429375, 'sadness': 0.16945710780746465, 'trust': 0.09739623717743297, 'surprise': 0.07839174804602744, 'joy': 0.07126967627776232}","{'negative': 0.68023203926926, 'positive': 0.3197679607307399}"
2906794,Kadhja Bonet,Nobody Other,trust,positive,"{'anticipation': 0.2060303064278659, 'joy': 0.2832066673739159, 'surprise': 0.1095670350027616, 'trust': 0.3045895678967288, 'anger': 0.023212727418113015, 'fear': 0.036355174358429984, 'disgust': 0.023877126646254007, 'sadness': 0.013161394875930777}","{'positive': 0.9271354858030051, 'negative': 0.07286451419699487}"
196289,Merchant Ships,Things Left In Last Year,sadness,negative,"{'anger': 0.012806857492842784, 'disgust': 0.012806857492842784, 'sadness': 0.34462545065659606, 'anticipation': 0.14936885383363457, 'joy': 0.13413037797228933, 'surprise': 0.007221504694020642, 'trust': 0.13413037797228933, 'fear': 0.20490971988548454}","{'negative': 0.6187820416447032, 'positive': 0.38121795835529676}"
24264,Jedi Mind Tricks,Onetwothree,trust,positive,"{'anticipation': 0.11147035032332303, 'disgust': 0.13847637343982921, 'trust': 0.18097958951214593, 'joy': 0.13237420958222132, 'sadness': 0.12537118448474127, 'anger': 0.12442415306437415, 'surprise': 0.07598786991401749, 'fear': 0.1109162696793476}","{'negative': 0.47737678458446964, 'positive': 0.5226232154155304}"
23008,Ice Cube,Child Support,disgust,negative,"{'anger': 0.19745597847296886, 'disgust': 0.20828988559811817, 'fear': 0.16773184147792167, 'sadness': 0.14832143375614731, 'surprise': 0.053664742358452554, 'anticipation': 0.06900847247511209, 'trust': 0.09246000099338336, 'joy': 0.06306764486789582}","{'negative': 0.8074651004720051, 'positive': 0.19253489952799477}"
4017930,Symphonic Movement,Play It Out Loud,anger,positive,"{'anticipation': 0.16671996200195457, 'joy': 0.05847231767034782, 'trust': 0.15419921821396365, 'surprise': 0.07273912526801594, 'sadness': 0.11542585472061392, 'anger': 0.22268215082969137, 'fear': 0.14526832113670438, 'disgust': 0.06449305015870838}","{'positive': 0.5109754037026817, 'negative': 0.4890245962973183}"
7530418,KARATEL,BETRAYED,surprise,negative,"{'surprise': 0.4806303082344981, 'anger': 0.11171283243044633, 'disgust': 0.11171283243044633, 'fear': 0.11171283243044633, 'sadness': 0.11171283243044633, 'anticipation': 0.017372744429854085, 'joy': 0.055145617613862524}",{'negative': 1.0}
3891689,Firelite,Never Shouldve Said Hello,anger,negative,"{'anger': 0.2328262186813086, 'disgust': 0.19261646118701584, 'fear': 0.04020975749429274, 'sadness': 0.04020975749429274, 'anticipation': 0.16471260171436336, 'joy': 0.16471260171436336, 'trust': 0.16471260171436336}","{'negative': 0.7647781747472714, 'positive': 0.23522182525272864}"
1781003,Blu,What If I Was,anger,negative,"{'anger': 0.30454360933341734, 'disgust': 0.2625848153791124, 'fear': 0.07763869436290559, 'sadness': 0.10197237819719483, 'surprise': 0.15502889276986356, 'trust': 0.07007712661190965, 'joy': 0.016068041318479782, 'anticipation': 0.012086442027116706}","{'negative': 0.7751460100318347, 'positive': 0.22485398996816525}"
6767964,Mohsen Avid,Silent,anger,negative,"{'anger': 0.25, 'disgust': 0.25, 'fear': 0.25, 'sadness': 0.25}",{'negative': 1.0}
179845,Avvita,The Story,trust,negative,"{'anger': 0.3271455660567829, 'disgust': 0.09466156105859033, 'fear': 0.12442187493637259, 'trust': 0.45377099794825415}",{'negative': 1.0}
3243720,Noiretto,Femme Opression,anger,negative,"{'surprise': 0.10046865293875051, 'anger': 0.2769554599850362, 'disgust': 0.2769554599850362, 'fear': 0.0934076573862947, 'sadness': 0.0934076573862947, 'trust': 0.15880511231858763}","{'positive': 0.35585010872532175, 'negative': 0.6441498912746783}"
3068416,Bruno Mars,Thats What I Like Ludacris Remix,joy,positive,"{'anger': 0.016376329311343252, 'anticipation': 0.06989115951129826, 'joy': 0.4562100355705692, 'surprise': 0.34624245542884124, 'sadness': 0.018601211070943445, 'disgust': 0.005800715065803813, 'fear': 0.035909087562906665, 'trust': 0.050969006478294034}","{'positive': 0.9626909281305229, 'negative': 0.037309071869477135}"
1172030,Vampire Rodents,Gargoyles,anticipation,positive,"{'trust': 0.0319328938822194, 'anger': 0.052845615329964395, 'disgust': 0.041941696108267215, 'anticipation': 0.28397339827054724, 'fear': 0.2811368963948697, 'joy': 0.24408925486121522, 'sadness': 0.05317632593121952, 'surprise': 0.010903919221697176}","{'positive': 0.8458378738638034, 'negative': 0.15416212613619662}"
7400367,Hellbound (OH),Hang the Cross,anger,negative,"{'anger': 0.26638848555534905, 'fear': 0.26638848555534905, 'disgust': 0.09286253265688549, 'sadness': 0.22337658090807017, 'surprise': 0.057369468061627585, 'trust': 0.05574584441375398, 'anticipation': 0.018934301424482367, 'joy': 0.018934301424482367}","{'negative': 0.6951894348300189, 'positive': 0.304810565169981}"
5001632,lilbearshawty,Alley Cat,sadness,negative,"{'fear': 0.18450871576605588, 'sadness': 0.3157357365817516, 'trust': 0.26509162015978693, 'joy': 0.08958297471681048, 'anger': 0.07254047638779758, 'disgust': 0.07254047638779758}","{'negative': 0.6365217431621698, 'positive': 0.3634782568378301}"
834824,Ari Hest,Down the Mountain,fear,negative,"{'anticipation': 0.15009014200339085, 'trust': 0.21154948827537143, 'sadness': 0.22324822890664028, 'anger': 0.06401928179374587, 'disgust': 0.08217807664413053, 'fear': 0.2689147823767212}","{'negative': 0.8957145227081343, 'positive': 0.1042854772918657}"
6095549,Peter Green,Dust My Broom,anticipation,negative,"{'anger': 0.10950338377693425, 'disgust': 0.10950338377693425, 'fear': 0.07872264883429474, 'sadness': 0.13209068633491183, 'anticipation': 0.3714510442103379, 'joy': 0.07493940102280915, 'surprise': 0.07107729680699894, 'trust': 0.052712155236778975}","{'negative': 0.807568487596628, 'positive': 0.19243151240337197}"
7120787,Ed Sheeran,Overpass Graffiti,sadness,negative,"{'sadness': 0.37725268450778077, 'anticipation': 0.049074916373276496, 'fear': 0.12024075379609646, 'joy': 0.25384003004646777, 'surprise': 0.10067987367070724, 'trust': 0.010432383886884947, 'anger': 0.04430926426344948, 'disgust': 0.044170093455336935}","{'negative': 0.5478357127950222, 'positive': 0.45216428720497776}"
5233924,PEIWAV,VENOM,anger,negative,"{'anger': 0.3475830849706653, 'disgust': 0.34169105665436356, 'fear': 0.26152952329181645, 'anticipation': 0.012445907968554885, 'joy': 0.0039360900829857005, 'trust': 0.007300316738038094, 'sadness': 0.017045046665941976, 'surprise': 0.008468973627633988}","{'negative': 0.9145226119094843, 'positive': 0.08547738809051586}"
